tank,diet,latitude,longitude,start_density,start_biomass,start_count,start_ABW,start_ABL,mortality_p,length_mm,width_mm,area_mm2,weight_g,condition
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.47,55.45,286.37,34.31,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,53.38,50.28,216.61,19.28,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,50.64,34.50,133.45,16.41,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.57,56.10,331.89,55.73,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.08,53.55,279.38,33.68,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,50.64,48.59,200.28,16.41,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,83.30,59.33,377.77,75.01,0.76
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,83.51,62.87,411.28,75.60,0.76
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.69,63.94,349.98,43.52,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.49,58.79,306.62,35.99,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.61,48.59,252.46,34.53,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,56.73,56.29,252.62,23.22,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.43,52.11,295.39,44.94,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.43,55.28,310.39,46.92,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,58.25,44.55,209.48,25.17,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.94,58.45,311.64,38.47,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.29,49.29,223.09,21.47,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.30,64.91,384.41,55.12,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.21,50.36,274.10,35.52,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.41,69.01,419.19,59.98,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.30,64.03,345.13,40.93,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.43,55.63,302.60,44.94,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.64,54.49,261.04,28.46,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.85,52.81,297.07,43.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.14,58.89,318.10,40.63,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,67.33,49.95,274.71,39.17,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.64,55.91,315.47,47.33,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.68,61.26,331.58,41.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.38,59.95,303.30,32.56,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.30,51.25,255.02,34.03,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.71,57.04,319.86,43.56,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.97,55.41,281.90,27.51,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.74,49.47,231.53,24.50,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.27,48.85,231.92,27.93,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.67,61.31,335.82,41.60,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,58.18,54.66,250.90,25.08,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.01,48.59,277.05,46.08,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.34,55.12,312.07,48.77,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.19,55.63,284.92,35.49,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,52.97,51.40,222.15,18.83,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,52.97,51.40,217.08,18.83,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.64,51.56,237.25,27.05,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,87.89,59.85,425.83,88.36,0.76
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,79.17,56.07,355.84,64.22,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,78.16,52.44,310.08,61.76,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.70,48.59,239.81,30.00,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.12,54.73,301.70,42.43,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.18,58.78,273.91,26.41,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.28,50.31,310.43,59.67,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.73,53.54,305.80,51.68,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.19,59.85,311.52,35.49,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.77,61.26,316.39,36.47,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.35,61.97,330.02,37.46,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.75,54.91,261.74,30.08,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.85,57.74,312.48,43.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.26,55.88,270.08,29.36,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.09,51.86,240.77,26.30,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.98,60.08,304.63,31.94,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.37,61.33,307.07,29.52,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.62,46.48,206.06,24.35,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,79.16,62.67,384.92,64.20,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.26,69.01,378.94,42.71,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.21,51.73,301.09,54.92,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.97,52.97,261.76,30.40,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,47.26,39.28,143.49,13.29,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.99,51.60,315.27,56.68,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,52.11,51.22,216.12,17.91,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.44,51.40,257.46,32.67,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.46,53.30,312.71,51.10,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.68,54.22,304.37,41.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.35,59.15,317.97,37.46,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.45,62.15,344.84,41.19,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.26,50.70,281.11,42.71,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.53,45.07,213.03,28.30,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.04,46.48,204.79,23.61,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.46,54.27,300.82,46.99,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.92,53.52,320.00,52.09,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.84,61.13,301.19,30.21,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.90,61.70,330.82,38.40,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.99,54.93,342.03,61.36,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.56,60.53,285.10,28.34,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.77,60.63,292.50,28.64,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.57,56.72,265.96,26.95,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.73,56.48,290.16,34.73,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.75,38.36,202.10,38.15,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.85,58.93,301.56,34.94,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,78.11,55.22,349.35,61.64,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.64,54.92,285.51,37.95,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.59,58.93,295.23,32.89,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,89.64,65.49,476.92,93.84,0.76
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.03,57.74,297.32,33.59,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.41,50.41,224.09,21.60,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.34,54.33,323.69,53.00,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.63,51.19,264.57,36.22,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.49,60.53,315.14,35.99,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.05,54.23,270.35,32.04,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.94,52.11,276.08,38.47,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.10,57.04,309.57,40.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.08,63.34,375.42,54.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,63.38,386.77,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,78.16,62.28,380.54,61.77,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.05,49.16,254.57,35.26,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,78.25,57.66,367.40,61.98,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.03,57.04,294.77,33.59,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.67,50.05,279.96,45.41,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.33,60.62,337.46,42.82,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.82,60.88,294.41,30.18,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.42,61.86,348.82,46.89,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.10,61.26,326.42,40.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.05,61.70,370.83,56.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.63,51.20,264.98,32.97,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.95,51.40,250.22,27.48,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.12,57.04,274.08,29.14,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.29,60.10,303.38,32.43,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.54,61.11,337.61,41.36,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,78.54,62.12,389.31,62.68,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.77,58.45,293.11,36.47,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.80,54.02,310.49,43.73,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.17,62.67,363.30,48.42,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.98,53.10,298.59,44.07,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.10,49.29,262.42,40.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.10,61.26,329.39,40.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.35,59.85,320.23,37.46,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.50,56.33,325.88,53.35,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.37,50.00,238.91,26.67,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.85,50.06,241.06,27.35,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,80.91,57.04,367.61,68.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.17,51.40,291.43,48.42,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,67.64,55.87,290.82,39.72,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,53.52,50.64,221.39,19.43,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.98,54.53,257.58,24.81,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,79.65,69.07,431.01,65.43,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.57,50.94,250.37,37.84,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.05,55.96,262.33,29.05,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.15,52.38,249.14,26.37,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.38,54.71,272.21,32.56,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.94,59.95,361.54,52.13,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.93,53.94,279.55,35.06,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.02,61.17,378.51,59.05,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.88,57.01,299.86,38.37,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.54,54.48,278.58,34.42,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.68,45.07,251.88,41.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.04,52.81,240.59,23.61,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.87,56.74,263.13,24.67,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.08,55.88,288.42,33.68,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.74,58.83,304.47,34.74,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.30,58.21,318.44,40.93,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,56.46,45.07,202.78,22.88,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.44,61.26,306.19,32.67,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.99,66.66,398.68,56.67,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.87,72.27,412.73,49.86,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,80.76,65.67,421.09,68.24,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.70,55.94,287.58,36.35,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,56.46,49.29,225.63,22.88,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,57.04,354.31,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.68,54.93,300.64,41.62,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.55,55.52,297.66,41.38,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.23,57.73,298.96,33.92,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,61.97,373.04,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.83,58.59,283.77,30.19,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.85,52.81,295.49,43.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.40,59.82,340.52,46.86,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.23,59.48,327.67,42.65,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.44,59.85,300.21,32.67,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.61,59.85,304.37,34.53,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.06,58.82,344.10,52.39,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,56.33,49.47,224.69,22.72,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.72,57.98,291.11,33.10,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.86,52.11,255.92,31.76,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.59,54.24,285.49,34.51,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.55,46.46,231.70,31.29,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.56,61.31,320.94,37.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.35,63.38,334.02,37.46,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.39,62.62,382.24,57.59,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,100.32,55.09,418.74,132.34,0.77
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.16,68.85,386.81,46.38,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.17,54.93,318.90,48.42,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.06,53.43,322.38,50.27,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.84,64.51,323.08,34.91,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.13,53.32,251.37,26.35,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.02,59.05,298.09,33.58,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.77,55.15,292.68,41.78,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.22,60.58,318.38,32.32,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.65,58.58,287.27,28.47,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,67.37,51.21,270.63,39.24,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,54.62,41.45,176.34,20.68,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.77,51.64,230.73,22.03,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.69,48.91,217.80,21.94,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.05,60.53,363.67,56.81,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.26,57.04,271.86,29.36,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,58.13,47.14,224.81,25.00,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.94,55.63,293.46,38.47,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,57.04,55.63,250.88,23.61,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.89,55.14,267.64,30.29,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.88,47.18,214.65,22.17,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.03,59.15,303.75,33.59,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.61,56.23,311.31,45.30,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,68.10,50.70,281.29,40.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.25,59.11,335.39,46.56,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.07,52.63,307.48,52.41,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.19,35.91,183.97,35.49,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.78,64.61,327.99,34.82,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.80,53.54,233.77,22.07,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.33,46.39,263.89,55.18,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.23,49.06,238.58,30.79,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.29,56.61,323.08,48.67,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,67.18,60.57,318.81,38.90,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,60.70,55.35,260.35,28.54,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,67.55,57.61,304.04,39.55,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.28,58.45,288.93,30.87,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.43,55.63,311.70,44.94,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,59.72,50.41,237.89,27.16,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,62.67,61.12,305.04,31.47,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.53,59.37,350.02,49.16,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.83,59.85,376.30,58.61,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,54.71,38.03,174.85,20.79,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.67,50.00,314.92,55.94,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,58.45,347.13,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,63.59,59.54,306.13,32.89,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,52.81,51.80,217.80,18.66,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,73.94,57.04,336.05,52.13,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,48.89,40.84,158.86,14.74,0.73
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.12,51.26,259.71,33.74,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.41,57.04,344.55,59.98,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,64.78,391.40,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,70.65,54.35,305.27,45.38,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,72.17,50.00,281.64,48.42,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.12,54.22,259.22,29.14,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,64.03,47.88,236.49,33.59,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,76.25,56.33,339.49,57.26,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.35,51.40,277.58,37.46,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.61,58.44,328.69,47.28,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,69.01,52.97,298.85,42.23,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.94,64.05,374.17,54.31,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,61.12,57.74,284.04,29.14,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,75.34,68.39,403.51,55.20,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,54.22,50.06,225.41,20.22,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,74.68,57.76,345.66,53.73,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,71.01,56.33,321.03,46.08,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,93.73,57.77,445.30,107.55,0.76
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,55.29,44.36,198.85,21.47,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,65.49,62.86,328.79,35.99,0.74
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,66.19,61.12,324.39,37.18,0.75
E15,control,-34.63,135.93,4.37,226.99,9817,19.40,53.49,26.76,77.46,63.44,408.82,60.08,0.75
